MILTON,,DAVIDSON,,M,0,24/12/2009,6109715343,,108 FIELD PLACE,4H,BRONX,NY,10468,,MDAVIDSON@AMGGT.COM,4782309,15587397,

MCKENZIE,,AMOS,,F,0,30/12/1953,8609516356,,2185 7TH AVENUE,4H,NEW YORK,NY,10027,,,4782317,15923284,
MCKENZIE,SHARON,AMOS,,F,866411958,29/12/1953,5167785013,,67 LENOX AVENUE,4B,NEW YORK,NY,10026,,,4782321,15438565,

YAQUB,,GRAHAM,,M,820267552,16/12/2007,7322995267,,,,,,-1,,YGRAHAM@AMGGT.COM,4782328,15883656,
ZAKARIYA,WILLIAM,GRAHAM,,M,820261054,16/12/2007,7322995267,,,,,,-1,,,4782337,15645423,

TAMMY,,GRAY,,F,817910426,17/10/1950,3478895610,,,,,,-1,,,4782345,15410378,
TAMMY,,GRAY,,F,0,19/12/1976,3478895610,,,,,,-1,,,4782346,15457983,

IOLA,SQRAH,PRITCHARD,,F,881881123,28/12/2011,5519647669,,248 VAN COURTLAND,PH,YONKERS,NY,99999,,,4782366,15658233,
IOLA,SARAH,PRITCHARD,,F,881881128,28/12/2011,5519647669,,248 VAN CORTLANDT AVENUE,PH,YONKERS,NY,10705,BETHURAM,IPRITCHARD@AMGGT.COM,4782368,16002866,

DANIEL,,BARTOLINE,,M,832675766,05/12/1970,8628423704,,520 E 156TH STREET,3P,BRONX,NY,10455,,,4782383,15560345,
DHNIEL,,BARTOLINE,,M,832676709,05/12/1970,9341383600,,,,,,-1,,,4782393,15404194,

YVONNE,,WINN,,F,803856732,05/04/1956,6313857449,,78 EAST 219TH STREET,PH,BRONX,NY,10467,,YWINN@AMGGT.COM,4782411,15815866,
YVCNNE,ROSA,WINN,,F,803856738,05/04/1956,2013694247,,718 EAST 219 STREET,2FL,BRONX,NY,10467,,,4782418,15439456,

LELAND,,BRYANT,,M,0,08/09/1939,2123394046,,114 MADISON STREET,11,NEW YORK,NY,10002,,LBRYANT@AMGGT.COM,4782426,15954225,
LELAND,,BRYANT,,M,844369477,18/10/1920,7328029587,,114 MADISON STREET,,NEW YORK,NY,10002,,,4782428,15695843,

CHYRLES,ROLERT,SMITH,,M,877731628,14/07/1990,9174692495,,941 INTERVALE AVENUE,6 G,BRONX,NY,10459,,,4782445,16011815,
CHARLES,ROBERT,SMITH,,M,877732624,14/07/1990,7183779696,,2015 GRAND AVENUE,5,BRONX,NY,10453,,,4782452,15702494,

GRACE,,MACHEK,,F,0,22/11/1944,0,,2300 SEDGWICK AVENUE,4F,BRONX,NY,10468,,,4782463,15806821,
GRACE,,LAGOS,,F,829312172,22/12/1944,6311116433,,2300 SEDGWICK AVENUE,4F,BRONX,NY,10468,CODIGNOTTO,GLAGOS@AMGGT.COM,4782478,15746704,

JOVANNA,,HARMON,,F,864011080,16/12/1977,9296522850,,1581 PARK AVENUE,8A,NEW YORK,NY,10029,,,4782481,15481155,
JOVANNA,,ALBINO,,F,0,14/12/1977,9081265143,,1581 PARK AVENUE,8A,NEW YORK,NY,10029,,,4782490,15981817,

FERDINAND,,ABBOTT,,M,815854156,26/12/1973,6095058467,,60 ST NICHOLAS AVENUE,,BROOKLYN,NY,11207,,,4782505,15934856,
FERDINAND,,ABBOTT,,M,0,26/12/1973,0,,1041 E 59TH STREET,PH,BROOKLYN,NY,11234,,,4782508,15871537,

KIMBERLY,,ALLISTON,,F,0,03/12/1996,8481629251,,1571 42ND STREET,3D,BROOKLYN,NY,11219,,KALLISTON@AMGGT.COM,4782525,15571435,
KIMBERLY,,ALLISTON,,F,816313170,03/12/1996,9177877586,,1809 48 STREET,B11,BROOKLYN,NY,11235,,,4782536,15479096,

WALLY,JAMES,VANHOOSE,,M,0,07/04/2011,9291817804,,,,,,-1,,,4782541,15809199,
WALLY,,VANHOOSE,,M,0,07/04/2011,7329976341,,,,,,-1,,WVANHOOSE@AMGGT.COM,4782545,16012092,

JOHN,ROBERT,SHEPHERD,,M,0,04/12/1993,9081972565,,1900 HENNESSY PLACE,1B,BRONX,NY,10453,,,4782552,15505279,
JOHN,ROBERT,SHEPHERD,,M,833794388,04/12/1993,9081972565,,1900 HENNESSY PLACE,1B,BRONX,NY,10453,,,4782558,15407945,

SARA,,KITTLESON,,F,883460116,03/12/2004,9295489422,,,,,,-1,,,4782569,15440758,
SARA,,KITTLESON,,F,0,03/12/2004,9087477974,,,,,,-1,,,4782586,16002557,

KENNETH,MICHAEL,KORN,,M,833089448,16/10/1957,8456306455,,3172 42ND STREET,2F,LONG ISLAND CTY,NY,11103,,,4782596,15749059,
KENNETH,,KORN,,M,833089448,29/12/1962,0,,287 AVENUE S,1,BROOKLYN,NY,11223,ROBERTSON,KKORN@AMGGT.COM,4782612,15889628,

NAFYA,,CABLA,,F,802974659,06/04/2005,5704933573,,219 EAST 121,,NEW YORK,NY,10035,,,4782621,15989516,
NAFYA,,KONATE,,F,0,06/04/2005,5705339822,,219 E 121 STREET,,NEW YORK,NY,10035,,,4782640,15928169,ARLENE  BANKER

ELIZABETH,,TUTHILL,,F,0,14/10/1979,9593163951,,2140 E TREMONT AVENUE,5B,BRONX,NY,10462,,,4782654,15899741,
ELIZABETH,,TUTHILL,,F,844688000,14/10/1979,5162378268,,2140 EAST TREMONT AVENUE,5 B,BRONX,NY,10462,,,4782674,15570237,

JAMIE,MARY,RICH,,F,877611786,08/06/1979,3479989881,,1473 NEW YORK AVENUE,1F,BROOKLYN,NY,11210,,JRICH@AMGGT.COM,4782689,15771711,
JAIME,,HOSANNAH,,F,0,08/06/1989,7329235123,,1473 NEW YORK AVENUE,1F,BROOKLYN,NY,11210,,,4782703,15397906,

MATTHEW,,LONG,,M,0,28/12/1988,8607808217,,11130 174TH STREET,PH,JAMAICA,NY,11433,,MLONG@AMGGT.COM,4782708,15868718,
MATTHEW,W,LONG,,M,0,21/10/2015,8607808217,,11130 174TH STREET,,JAMAICA,NY,11433,,,4782712,15608986,

TRAVIS,,HAMM,,M,0,23/12/1934,8483825497,,310 E 116TH STREET,8,NEW YORK,NY,10029,,,4782718,15505030,
TRAVIS,VINCENT,HAMM,,M,878223385,23/12/1934,7324062496,,170 EAST 104TH STREET,3C,NEW YORK,NY,10029,,,4782722,15593980,

CHRISTINE,,CARPENTER,,F,886477522,06/09/2007,8488723076,,,,,,-1,,,4782728,15657544,
CHRISTINE,,CARPENTER,,F,0,06/09/2007,5186705668,,,,,,-1,,,4782733,15539623,

KAYLA,,STEPHENS,,F,0,17/09/2005,2678195747,,1556 DAHILL ROAD,A1,BROOKLYN,NY,11204,,,4782737,15402512,EDYTH PAMELA NELSON
CATHY,,STEPHENS,,F,0,17/09/2005,2678195747,,1556 DAHILL ROAD,A1,BROOKLYN,NY,11204,,,4782751,15401284,

NAVALIE,NANCY,BAKER,,F,887126526,02/10/1990,7324175441,,11536 165TH STREET,PH,JAMAICA,NY,11434,,,4782753,15497113,
NATALIE,NANCY,BAKER,,F,0,07/07/2009,7324175441,,11536 165 STREET,1,JAMAICA,NY,11434,,NBAKER@AMGGT.COM,4782760,15420382,

LYNN,,ESPOSITO,,F,0,25/10/2005,6317429531,,,,,,-1,BUEHLER,LESPOSITO@AMGGT.COM,4782772,15681262,
LYNN,MEREDITH,ESPOSITO,,F,895814107,25/10/2005,5705432114,,,,,,-1,,,4782791,15467196,

JUDY,,KELLER,,F,0,08/09/2000,8602384850,,,,,,-1,,,4782805,15491173,
JUDY,,KELLER,,F,878069121,08/09/2000,3473568396,,,,,,-1,,,4782820,15398331,

LONNIE,,GROSEWALD,,M,880480026,05/05/1955,0,,579 W177 STREET,51,NEW YORK,NY,10033,,LGROSEWALD@AMGGT.COM,4782837,15822826,
LONNIE,S,GROSEWALD,,M,880490260,06/05/1955,5519625667,,2113 NAGLE AVENUE,14M,NEW YORK,NY,10034,,,4782850,15386536,

SHAYOR,JANE,EDRI,,F,811519655,03/12/1991,8605114331,,62 LEWIS AVENUE,2A,BROOKLYN,NY,11206,,,4782857,15924083,
SHAYOR,,EDRI,,F,0,03/12/1991,3471082868,,62 LEWIS AVENUE,2A,BROOKLYN,NY,11206,,,4782868,15587238,

KENDRA,BRIDGET,AECHRIST,,F,754086206,24/11/1947,7185669321,,271 SULLIVAN PLACE,2A,BROOKLYN,NY,11225,,,4782884,15493862,
KENDRE,BRIDGET,SECHRIST,,F,802719629,24/11/1957,7188268731,,271 SULLIVAN PLACE,2A,BROOKLYN,NY,11225,,,4782886,15582087,

MARK,,REEVE,,M,0,12/11/2015,5187367902,,11414 198TH STREE,PH,SAINT ALBANS,NY,11412,,MREEVE@AMGGT.COM,4782900,15847110,
MARK,,REEVE,,M,0,12/11/2015,7181448232,,11414 198 STREET,PH,SAINT ALBANS,NY,11412,,,4782920,15819682,

TWNA,STEPHANIE,AMBROSIO,,F,820828481,23/12/2004,9087641082,,494 JAMAICA STREET,,BROOKLYN,NY,11208,,,4782937,15506798,
TINA,STEPHANIE,FIKE,,F,820828485,23/12/2004,2031088294,,494 JAMAICA AVENUE,PH,BROOKLYN,NY,11208,,,4782954,15769300,

ROSEMARIE,,HOEHN,,F,0,22/07/1951,9295864421,,2565 DECATUR AVENUE,62B,BRONX,NY,10458,,RHOEHN@AMGGT.COM,4782962,15595864,
ROSEMARIE,,REILLY,,F,816491358,22/07/1941,6093803246,,2955 DECATUR AVENUE,52B,BRONX,NY,10458,,,4782968,15987217,

RACHEL,,ALFORD,,F,816085670,15/12/1938,8623099892,,292 MIDWOOD STREET,BA,BROOKLYN,NY,11225,,,4782977,15511106,
RACHEL,,ALFORD,,F,0,15/12/1968,3472579539,,819 MORNOE STREET,B6,BROOKLYN,NY,11227,,RALFORD@AMGGT.COM,4782987,15797127,

ARTHONY,STEVEN,LOPEZ,,M,836946467,07/10/2005,9299048453,,3989 PAULDING AVENUE,2A,BRONX,NY,10466,,,4782988,15789227,
ANTHONY,STEVEN,LOPEZ,,M,836946464,07/10/2005,9738956009,,2930 WILSON AVENUE,3,BRONX,NY,10469,,,4782993,15651016,

ZOE,,FERRAGAMO,,F,0,06/12/1990,3478363312,,5828 GRANGER STREET,PH,CORONA,NY,11368,,,4782994,15751752,
ZOE,,FRERAGAMO,,F,0,05/12/1990,6317398062,,12510 QUEENS BOULEVARD,,JAMAICA,NY,11418,,,4783010,15699046,

ZOE,,MONTERO,,F,838380784,09/10/1935,9295891935,,,,,,-1,,,4783027,15906326,
ZOE,,MONTERO,,F,0,19/12/1962,9295891935,,,,,,-1,ROBERTS,ZMONTERO@AMGGT.COM,4783042,15756126,

HALEY,,HUREMOVIC,,F,0,10/05/1968,8451107547,,424 MORRIS AVENUE,5B,BRONX,NY,10451,ANTONE,HHUREMOVIC@AMGGT.COM,4783045,15730548,
HALEY,HEATHER,HUREMOVIC,,F,813342644,10/05/1938,6094741091,,424 MORRIS AVENUE,5B,BRONX,NY,10451,,,4783062,15390886,

LEASIA,,SLY,,F,0,14/09/2011,5707083602,,2713 HERING AVENUE,PH,BRONX,NY,10469,,LSLY@AMGGT.COM,4783068,15618224,
LEASIA,,SLY,,F,896331805,02/10/1992,5707083602,,18 METROPLTAN OVAL,,,,-1,,,4783078,15768152,

MELISSA,ANNE,HENLEY,,F,0,06/12/1994,9343276404,,109 LEWIS AVENUE,2G,BROOKLYN,NY,11206,,,4783086,15650586,JILL PEARL LAWLER
MELISSA,,HENLEY,,F,0,06/12/1994,9342608256,,109 LEWIS AVENUE,2G,BROOKLYN,NY,11221,,MHENLEY@AMGGT.COM,4783104,15653823,

ROBERTA,,BOEGEL,,F,0,02/03/2006,9598348031,,328 EAST 145 STREET,8E,BRONX,NY,10451,,,4783112,15487378,
ROBERTA,,BOEGEL,,F,0,02/03/2006,9598348031,,328 E 145 STREET,8E,BRONX,NY,10451,,,4783117,15591784,

ANDREA,,CALIXTE,,F,0,09/08/2009,9738308595,,1819 WILLIAMSBRIDGE ROAD,1,BRONX,NY,10461,,,4783118,15519002,
ANDREA,,CALIXTE,,F,0,09/10/2012,9738308595,,681 MELROSE AVENUE,4,BRONX,NY,10455,,ACALIXTE@AMGGT.COM,4783133,15606169,

CHEYENNE,,MACDONALD,,F,0,07/12/2008,5182547415,,2525 AQUEDUCT AVENUE D4,D4,BRONX,NY,10468,,,4783149,15959487,
CHEYENNE,REBECCA,MACDONALD,,F,892588988,07/12/2008,5182547415,,2525 AQUEDUCT AVENUE,4D,BRONX,NY,10468,,,4783151,15495751,

MOLLY,,ROLPH,,F,0,16/12/1946,9088778594,,32 30 99 STREET,,EAST ELMHURST,NY,11369,,MROLPH@AMGGT.COM,4783171,15483227,
MOLLY,EMMA,ROLPH,,F,0,16/12/1946,9174332404,,3230 99 STREET,1FL,EAST ELMHURST,NY,11369,,,4783175,15512363,

ROBIN,,MAYNARD,,F,0,09/03/1964,6317816820,,108 E 117 STREET,8A,NEW YORK,NY,10035,,RMAYNARD@AMGGT.COM,4783177,15907299,
ROBIN,,MAYNARD,,F,854656216,09/03/1974,9082398907,,2029 SECOND AVENUE,3A,NEW YORK,NY,10029,,,4783193,15544438,

THOMAS,JOHN,PORRELLO,,M,832398856,07/12/1998,2013127793,,1381 EAST 91 STREET,PH,BROOKLYN,NY,11208,,,4783206,15830624,
THOMAS,,PORRELLO,,M,0,07/12/1998,9591078023,,1381 EAST 21 STREET,PVT,BROOKLYN,NY,11236,,,4783221,15637897,

JAYDEN,,HAYEK,,F,0,18/08/1960,3473032906,,335 SUTTER AVENUE,3A,BROOKLYN,NY,11212,,JHAYEK@AMGGT.COM,4783229,15378080,
JILLENA,,HAYEK,,F,833945203,18/08/1950,2019492942,,335 BLAKE AVENUE,3A,BROOKLYN,NY,11212,,,4783239,15735792,

RANDY,,WOOD,,M,850479746,12/12/1946,8485659101,,6011 72 STREET,,GLENDALE,NY,11378,,,4783244,15421067,
RANDY,,WOOD,,M,0,12/11/1946,5517318113,,,,,,-1,,RWOOD@AMGGT.COM,4783261,15697688,

CEDRIC,,LINDLEY,,M,0,23/12/1990,8602968098,,1450 TAYLOR AVENUE,24,BRONX,NY,10460,,CLINDLEY@AMGGT.COM,4783267,15906615,
CEDRIC,CRAIG,LINDLEY,,M,872180760,23/12/1990,4848761480,,1450 TAYLOR AVENUE,24,BRONX,NY,10460,,,4783279,15681221,

RONALD,,ESCOTO,,M,850903401,27/02/2008,5188207733,610-288-8783,1922 CROTONA PARK,1C,BRONX,NY,10460,,,4783291,15684935,
RONALD,,ESCOTO,,M,0,27/02/2008,5188207733,,1922 CROTONA PARKWAY,1C,BRONX,NY,10460,,,4783308,15609441,

BARBARA,,RAPHAELGILSON,,F,0,12/12/1951,2038748835,,3140 DECATUR AVENUE,E2,BRONX,NY,10467,,,4783323,16019169,
HARBARA,,RAPHAELGILSON,,F,881923032,12/12/1981,5189746490,,205 EAST 176TH STREET,3B,BRONX,NY,10457,,,4783332,15746818,

ABIGAIL,,STUDARD,,F,0,02/12/1995,4842489424,,,,,,-1,,,4783335,15678091,
ABIGAIL,,STUDARD,,F,870613749,02/12/1995,2034602302,,,,,,-1,,,4783353,15600431,

ANDREW,JAMES,OLSON,,M,888749298,14/12/1996,9087691936,,22 FAIRVIEW AVENUE,M,NEW YORK,NY,10040,,,4783355,15746362,
ANDREW,,OLSON,,M,0,14/12/1966,4844129431,,462 1 AVENUE,,NEW YORK,NY,10016,PROVOST,AOLSON@AMGGT.COM,4783372,15988278,

JESSE,A,JACKSON,,M,824804998,11/12/1991,2018857697,,400 EAST 30TH STREET,SHLT,NEW YORK,NY,10016,,,4783385,15976198,
JESSE,A,COLLINS,,M,0,11/12/1981,8455714915,,400 EAST 30TH STREET,,NEW YORK,NY,10016,,JCOLLINS@AMGGT.COM,4783390,15988294,

LEIGHTON,,PASCHAL,,F,0,28/12/2002,5704405720,,2925 WEST 27TH STREET,1424,BROOKLYN,NY,11224,,,4783391,15726133,
LEIGHLON,,PASCHAL,,F,0,27/12/2002,9174974187,,2925 W 27 STREET,NA,BROOKLYN,NY,11224,,,4783396,15420756,

ANNIE,,CARACCIOLO,,F,0,18/12/2001,9083671874,,1927 FOWLER AVENUE,PH,BRONX,NY,10462,,,4783415,15649905,
ANNIE,IDA,CARACCIOLO,,F,819363242,18/12/2001,9083671874,862-596-6233,1927 FOWLER AVENUE,PH,BRONX,NY,10462,,,4783422,15560191,

UANDY,,VELASQUES,,M,0,15/07/1956,9179793531,,1542 ST LAWRENCE AVENUE,PH,BRONX,NY,10460,,,4783423,15633901,
RANDY,,VELASQUES,,M,0,25/10/1980,9179793531,,1542 ST LAWRENCE AVENUE,PH,BRONX,NY,10460,,RVELASQUES@AMGGT.COM,4783428,15546736,

JEFFREY,,HILL,,M,0,05/11/1991,9739139021,,1985 SEDGWICK AVENUE,2F,BRONX,NY,10453,,,4783442,15876875,
JEFFREY,,HILL,,M,0,05/11/1991,9739139021,,1985 SEDQWICK AVENUE,2F,BX,NY,10453,,,4783461,15907062,

LAURA,,HATHAWAY,,F,0,20/11/1920,5709353084,,4123 ITHACA STREET,2FL,ELMHURST,NY,11373,,LHATHAWAY@AMGGT.COM,4783478,15727431,
LAURA,,HATHAWAY,,F,833161583,20/12/1920,5709353084,,82 7TH AVENUE,1FL,BKLYN,NY,11217,,,4783489,15379924,

COREY,,BUCKNER,,M,0,11/12/1976,9088975241,,225 W 129 STREET,4C,NY,NY,10027,,,4783490,15904186,
CCREY,,BUCKNER,,M,0,11/12/1971,8453594356,,150 EAST 45TH STREET,,NEW YORK,NY,10017,,,4783497,15598113,

LIAM,ROGER,KHODABAKHSH,,M,0,17/12/2002,2034777544,,288 BAY 38 STREET,1R,BROOKLYN,NY,11214,,,4783514,16026456,
LIAM,,KHODABAKHSH,,M,0,17/12/2002,2673665433,,2083 BRAGG STREET,PVT,BROOKLYN,NY,11229,,,4783527,15968559,

WILLIAM,,WRIGHT,,M,0,22/10/1949,9174842098,,2255 BRONXWOOD AVENUE,4B,BRONX,NY,10458,KLEMPNER,WWRIGHT@AMGGT.COM,4783545,15512942,
WILLIAM,,WRIGHT,,M,815477977,04/04/1920,9174842098,,2255 BRONXWOOD AVENUE,4B,BRONX,NY,10469,,,4783553,15459967,

NAOMI,,JOHNSON,,F,0,01/12/1975,5161555988,,194 MACDOUGAL STREET,PVT,BROOKLYN,NY,11233,,,4783572,15456770,
NAOMI,,ESIGMANN,,F,0,01/12/1965,5189854842,,194 MACDOUGAL STREET,3,BROOKLYN,NY,11233,,NESIGMANN@AMGGT.COM,4783575,15404105,

LYNDA,K,DEVANEY,,F,887114289,09/10/1984,9596052583,,922 E80TH STREET,,BROOKLYN,NY,11236,,,4783594,15645488,
LYNDA,K,DEVANEY,,F,0,11/08/2010,9596052583,,922 E 80TH STREET,PH,BROOKLYN,NY,11226,,LDEVANEY@AMGGT.COM,4783604,15409606,

STANLEY,,KIDD,,M,804726052,19/12/2001,9294586393,,891 FOX STREET,1 C,BRONX,NY,10459,,,4783620,15889641,
STANLEY,M,KIDD,,M,0,19/12/2001,9733487679,,891 FOX STREET,1C,BRONX,NY,10459,,,4783633,15975195,

LEAH,,POTTS,,F,0,19/10/1927,3474217106,,1254 UNION STREET,1D,BROOKLYN,NY,11225,,,4783652,15395282,
LEAH,,POTTS,,F,0,15/02/1987,6108116631,,1254 UNION STREET,1G,BROOKLYN,NY,11225,,LPOTTS@AMGGT.COM,4783658,15808976,

JULIA,,MANFREDINI,,F,804320366,25/03/2002,8457982069,,,,,,-1,,,4783668,15941140,
JULIA,,MANFREDINI,,F,0,25/03/2002,9731496693,,,,,,-1,,,4783684,15798289,

ROBERT,STEVE,POMPLUN,,M,887698600,23/05/1920,6101961990,,551 CHAUNCEY STREET,,BROOKLYN,NY,11212,,RPOMPLUN@AMGGT.COM,4783702,16014294,
ROBERT,,POMPLUN,,M,887694578,23/05/1920,8484899887,,110 RALPH AVENUE,2R,BROOKLYN,NY,11221,,,4783715,15520962,

MADISON,,FRIEND,,F,887883838,29/12/2008,5516513644,,6705 64 PLACE,1R,GLENDALE,NY,11385,,,4783734,15972426,
MADISON,,FRIEND,,F,0,29/12/2008,9084513703,,14341 BARCLAY AVENUE,A,FLUSHING,NY,11355,,,4783735,15510173,

REBECCA,,LEVINE,,F,0,26/04/1920,2676444217,,2600 CRESTON AVENUE,,BRONX,NY,10468,PLUMLEY,RLEVINE@AMGGT.COM,4783744,15952116,
REBECCA,,MANNING,,F,891782395,25/04/1920,2673571179,,2600 CRESTON AVENUE,,BRONX,NY,10468,,,4783754,15576733,

MARY,,ZUCCHERO,,F,830259705,11/12/1942,8628515763,,462 FIRST AVENUE,,NEW YORK,NY,10016,,,4783755,15574404,
MARY,,KEARNEY,,F,0,12/12/1942,9597578110,,462 FIRST AVENUE,,NEW YORK,NY,10016,,,4783769,15509947,

RAFAEL,JACK,DEAN,,M,888380930,15/12/1985,3476577101,,890 BRYAN AVENUE,6A,BRONX,NY,10474,,,4783785,15480237,
RAFAEL,,SINGHVI,,M,0,15/12/1955,7324636909,,890 BRYANT AVENUE,6A,BRONX,NY,10474,,,4783800,15440707,

MARLEY,M,DALRSSIO,,F,820984872,02/08/1951,5163382958,,1008 ST MARKS AVENUE,,BROOKLYN,NY,11213,,,4783802,15390877,
MARLEY,,DALESSIO,,F,0,02/08/1961,8629248463,,1008 ST MARKS AVENUE,13E,BROOKLYN,NY,11213,,MDALESSIO@AMGGT.COM,4783808,15893426,

NAOMI,,BOVELL,,F,0,22/07/1938,2121583554,,1702 DAVIDSON AVENUE,2C,BRONX,NY,10453,MILLS,NBOVELL@AMGGT.COM,4783814,16008120,
NAOMI,FRANCOISE,BOVELL,,F,837915104,22/10/1920,5511352463,,1702 DAVIDSON AVENUE,2C,BRONX,NY,10453,,,4783825,15766728,

PATRICIA,E,HASKINS,,F,0,26/12/2006,3479257405,,,,,,-1,,,4783828,15386481,
PATRICIA,E,HASKINS,,F,0,26/12/2006,3477952875,,3003 AVENUE X,05D,BROOKLYN,NY,11235,,,4783847,15777788,

TANYA,,MARTIN,,F,0,01/01/1900,3473922600,,131 NAGLE AVENUE,5,NEW YORK,NY,10040,,,4783861,16025521,
TANYA,,MARTIN,,F,0,24/10/2011,3473922600,,919A EAST GUNHILL ROAD,PH,BRONX,NY,10466,,,4783877,15509627,

JULIET,,MANGALINAO,,F,0,14/12/2002,9297587922,,540 WEST 157TH STREET,22,NEW YORK,NY,10032,,,4783890,15657756,
JULIET,,MANGALINAO,,F,0,14/12/2002,9297587922,,75 FORT WASHINGTON AVENUE,41,NEW YORK,NY,10040,,JMANGALINAO@AMGGT.COM,4783898,15733080,

DOROTHY,,STROUD,,F,0,27/10/1960,9086892399,,100 WEST 139TH STREET,22,NEW YORK,NY,10030,,,4783908,15474689,
DOROGHY,KARI,SMITH,,F,877301319,27/10/1990,2035296711,,100 WEST 139TH STREET,22,NEW YORK,NY,10030,,,4783909,15390187,

ZOIA,,FOSTER,,F,0,07/12/2007,5187516345,,1920 HARRISON AVENUE,2E,BRONX,NY,10452,,ZFOSTER@AMGGT.COM,4783912,15728427,
ZOIA,,FOSTER,,F,0,07/12/2007,9293213458,,65 FEATHERBED LANE,5F,BRONX,NY,10452,,,4783917,15617862,

NICOLE,,LINDEL,,F,0,26/12/1999,8489147962,,,,,,-1,,,4783937,15452271,
NICOLE,,LINDEL,,F,803578988,26/12/1999,9296541294,,,,,,-1,,,4783947,15558318,

NICOLE,MARY,AMEDEE,,F,843149796,25/05/1996,5161678474,,965 TINTON AVENUE,11A,BRONX,NY,10456,,,4783960,15856903,
MALEILIA,,AMEDEE,,F,0,25/05/1996,5515543109,,965 TINTON AVENUE,11A,BRONX,NY,10456,,MAMEDEE@AMGGT.COM,4783973,15501698,

AMANDA,JOANNE,HALL,,F,0,15/12/2011,9591148235,,1604 EATERN PARKWAY,3A,BROOKLYN,NY,11233,,,4783978,15476397,
AMANDA,JOANNE,HALL,,F,857062185,21/10/1992,9591148235,484-157-9938,233 SANDS STREET,7A,BROOKLYN,NY,11201,,,4783982,15558642,

SARAH,,KELLEY,,F,0,26/08/1924,9596363157,,45 60 158 STREET,,FLUSHING,NY,11355,LIMA,SKELLEY@AMGGT.COM,4783991,15640805,
SARAH,,KELLEY,,F,854725056,26/08/1924,8624679070,,4560 158TH STREET,,FLUSHING,NY,11358,,,4784008,15759206,

MICHAEL,L,SMOOT,,M,818547081,18/12/1998,6091987755,,2174 CROTONA AVENUE,3C,BRONX,NY,10457,,,4784025,15662139,
MICHAEL,,SMOOT,,M,0,18/12/1998,3478773631,,2174 CROTONA AVENUE,3C,BRONX,NY,10457,BROWN,MSMOOT@AMGGT.COM,4784036,15419804,

ESNELLE,,MORET,,F,0,15/12/2002,7329465785,,121123 WEST 116TH STREET,,NEW YORK,NY,10026,,,4784039,15495765,VICKI  JORDAN
ESTELLE,,LOPEZ,,F,0,15/12/2002,5188024050,,121 WEST 116TH STREET,2 C,NEW YORK,NY,10026,,,4784040,15412170,

SHELBY,,MAIZE,,F,0,02/07/1994,8606083904,,621 WILLOUGHBY AVENUE,3,BROOKLYN,NY,11206,,,4784059,15828819,
SHELBY,,YE,,F,0,02/07/1994,9597504300,,904 PUTNAM AVENUE,BSMT,BROOKLYN,NY,11221,,,4784079,15478097,SHONTEQUA  CAMPBELL

SHANNON,,ROGERS,,M,0,16/08/1963,6311587010,,267 POWERS STREET,1 R,BROOKLYN,NY,11211,,SROGERS@AMGGT.COM,4784093,15667170,
SHANRON,THOMAS,ROGERS,,M,880011872,16/08/1953,6099182050,,219 E121ST,,NEW YORK,NY,10035,,,4784105,15768924,

CAROL,,FONTANA,,F,0,28/12/2012,6318344473,,785 COURTLANDT AVENUE,13,BRONX,NY,10451,,,4784108,15442841,
CAROL,,FONTANA,,F,0,28/12/2012,2016566406,,935 E 163RD STREET,3E,BRONX,NY,10459,,CFONTANA@AMGGT.COM,4784125,15683635,

LEE,THOMAS,SCOVELL,,M,894768028,14/10/1964,2034961560,,141 EAST 19TH STREET,5D,BROOKLYN,NY,11226,,,4784140,15673116,
LEE,,SCOVELL,,M,0,23/10/1966,6106632749,,141 E 19TH STREET,5D,BROOKLYN,NY,11226,,,4784145,15998436,

DARRIN,,KRAFT,,M,0,21/12/1985,9172546899,,298 MENAHAN STREET,1,BROOKLYN,NY,11237,,,4784147,15444887,
DARRIN,,DEBENIGNO,,M,860089591,21/12/1995,8481057096,,298 MENAHIGH STREET,,BROOKLYN,NY,11237,,,4784165,15844284,

KANOA,,PICADO,,M,0,27/12/1987,8489638837,,199 NORMAN AVENUE,3 B,BROOKLYN,NY,11222,,KPICADO@AMGGT.COM,4784177,15858251,
KANOA,BOBBY,PAQUETTE,,M,857732465,26/12/1987,5706065498,,199 NORMAN AVENUE,3 B,BROOKLYN,NY,11222,,,4784195,15607170,

LEAH,,WHITTEN,,F,805536306,17/12/1990,2016051457,,1215 WARD AVENUE,PH,BRONX,NY,10461,,,4784209,15991168,
LEAH,,DEGEORGE,,F,805536308,17/12/1990,7182468167,,1215 WARD AVENUE,PH,BRONX,NY,10465,,LDEGEORGE@AMGGT.COM,4784220,15451875,

MARGARET,,SIMMONS,,F,0,25/12/1949,8622509318,,2929 ONIELL,,BX,NY,10469,,MSIMMONS@AMGGT.COM,4784223,15637178,
MARGARET,,MURPHY,,F,875672696,25/12/1979,9296378486,,2929 ONIELL PLACE,PH,BRONX,NY,10469,,,4784227,15980446,

BENJAMIN,,ELKINS,,M,0,30/12/2008,8483208031,,15611 AGUILAR AVENUE,2D,FLUSHING,NY,11367,,,4784232,15805652,
